program_id,program_name,department_code,department_name,section,fund_type,fiscal_year,amount,positions,positions_temp,ceiling,allocation_type,category,subcategory,notes,fund_category,amount_millions,is_capital,pct_of_total,pct_of_dept,dept_rank,overall_rank,cost_per_position
LNR402,NATIVE RESOURCES AND FIRE PROTECTION PROGRAM,LNR,Department of Land and Natural Resources,Operating,P,2027,2883534.0,2.0,7.0,,,Environment,,,Other Federal Funds,2.883534,False,0.01,0.97,26,362,303530.0
LNR402,NATIVE RESOURCES AND FIRE PROTECTION PROGRAM,LNR,Department of Land and Natural Resources,Operating,U,2027,1686056.0,7.0,7.0,,,Environment,,,Interdepartmental Transfers,1.686056,False,0.01,0.56,30,422,66120.0
LNR402,NATIVE RESOURCES AND FIRE PROTECTION PROGRAM,LNR,Department of Land and Natural Resources,Operating,T,2027,106475.0,,1.0,,,Environment,,,Trust Funds,0.106475,False,0.0,0.04,51,566,5460.0
LNR402,NATIVE RESOURCES AND FIRE PROTECTION PROGRAM,LNR,Department of Land and Natural Resources,Operating,N,2027,3679077.0,22.5,1.0,,,Environment,,,Federal Funds,3.679077,False,0.02,1.23,22,338,188671.0
LNR402,NATIVE RESOURCES AND FIRE PROTECTION PROGRAM,LNR,Department of Land and Natural Resources,Operating,A,2027,23539031.0,74.0,0.0,,,Environment,,,General Funds,23.539031,False,0.11,7.88,3,125,320259.0
LNR404,WATER RESOURCES,LNR,Department of Land and Natural Resources,Operating,A,2027,4484758.0,28.0,0.0,,,Environment,,,General Funds,4.484758,False,0.02,1.5,20,312,160170.0
LNR404,WATER RESOURCES,LNR,Department of Land and Natural Resources,Operating,B,2027,1283123.0,5.0,0.0,,,Environment,,,Special Funds,1.283123,False,0.01,0.43,32,439,256625.0
LNR405,CONSERVATION AND RESOURCES ENFORCEMENT,LNR,Department of Land and Natural Resources,Operating,B,2027,921447.0,,0.0,,,Environment,,,Special Funds,0.921447,False,0.0,0.31,36,471,4625.0
LNR405,CONSERVATION AND RESOURCES ENFORCEMENT,LNR,Department of Land and Natural Resources,Operating,N,2027,958875.0,3.75,0.0,,,Environment,,,Federal Funds,0.958875,False,0.0,0.32,34,469,255700.0
LNR405,CONSERVATION AND RESOURCES ENFORCEMENT,LNR,Department of Land and Natural Resources,Operating,W,2027,32671.0,,0.0,,,Environment,,,Revolving Funds,0.032671,False,0.0,0.01,53,576,8712.0
LNR405,CONSERVATION AND RESOURCES ENFORCEMENT,LNR,Department of Land and Natural Resources,Operating,P,2027,100000.0,,0.0,,,Environment,,,Other Federal Funds,0.1,False,0.0,0.03,52,569,26667.0
LNR405,CONSERVATION AND RESOURCES ENFORCEMENT,LNR,Department of Land and Natural Resources,Operating,A,2027,17545614.0,200.25,0.0,,,Environment,,,General Funds,17.545614,False,0.08,5.88,5,153,88058.0
LNR407,NATURAL AREA RESERVES AND WATERSHED MANAGEMENT,LNR,Department of Land and Natural Resources,Operating,A,2027,11334704.0,73.5,4.0,,,Environment,,,General Funds,11.334704,False,0.05,3.8,8,191,154214.0
LNR407,NATURAL AREA RESERVES AND WATERSHED MANAGEMENT,LNR,Department of Land and Natural Resources,Operating,B,2027,180000.0,,4.0,,,Environment,,,Special Funds,0.18,False,0.0,0.06,47,550,2449.0
LNR407,NATURAL AREA RESERVES AND WATERSHED MANAGEMENT,LNR,Department of Land and Natural Resources,Operating,N,2027,440000.0,,4.0,,,Environment,,,Federal Funds,0.44,False,0.0,0.15,42,518,5986.0
LNR407,NATURAL AREA RESERVES AND WATERSHED MANAGEMENT,LNR,Department of Land and Natural Resources,Operating,P,2027,3000000.0,0.5,4.0,,,Environment,,,Other Federal Funds,3.0,False,0.01,1.0,25,359,666667.0
LNR801,OCEAN-BASED RECREATION,LNR,Department of Land and Natural Resources,Operating,A,2027,478396.0,7.0,0.0,,,Culture and Recreation,,,General Funds,0.478396,False,0.0,0.16,41,510,68342.0
LNR801,OCEAN-BASED RECREATION,LNR,Department of Land and Natural Resources,Operating,B,2027,42965486.0,124.0,0.0,,,Culture and Recreation,,,Special Funds,42.965486,False,0.19,14.39,1,79,346496.0
LNR801,OCEAN-BASED RECREATION,LNR,Department of Land and Natural Resources,Operating,N,2027,1500000.0,,0.0,,,Culture and Recreation,,,Federal Funds,1.5,False,0.01,0.5,31,429,12097.0
LNR802,HISTORIC PRESERVATION,LNR,Department of Land and Natural Resources,Operating,B,2027,923397.0,3.0,0.0,,,Culture and Recreation,,,Special Funds,0.923397,False,0.0,0.31,35,470,307799.0
LNR802,HISTORIC PRESERVATION,LNR,Department of Land and Natural Resources,Operating,A,2027,4520402.0,45.0,0.0,,,Culture and Recreation,,,General Funds,4.520402,False,0.02,1.51,19,311,100453.0
LNR802,HISTORIC PRESERVATION,LNR,Department of Land and Natural Resources,Operating,N,2027,751525.0,6.0,0.0,,,Culture and Recreation,,,Federal Funds,0.751525,False,0.0,0.25,40,488,125254.0
LNR804,FOREST AND OUTDOOR RECREATION,LNR,Department of Land and Natural Resources,Operating,A,2027,4812230.0,38.5,0.0,,,Culture and Recreation,,,General Funds,4.81223,False,0.02,1.61,18,298,128326.0
LNR804,FOREST AND OUTDOOR RECREATION,LNR,Department of Land and Natural Resources,Operating,B,2027,917145.0,3.0,0.0,,,Culture and Recreation,,,Special Funds,0.917145,False,0.0,0.31,37,473,305715.0
LNR804,FOREST AND OUTDOOR RECREATION,LNR,Department of Land and Natural Resources,Operating,N,2027,5396897.0,19.0,0.0,,,Culture and Recreation,,,Federal Funds,5.396897,False,0.02,1.81,16,274,284047.0
LNR804,FOREST AND OUTDOOR RECREATION,LNR,Department of Land and Natural Resources,Operating,W,2027,913329.0,3.0,0.0,,,Culture and Recreation,,,Revolving Funds,0.913329,False,0.0,0.31,38,475,304443.0
LNR806,PARKS ADMINISTRATION AND OPERATION,LNR,Department of Land and Natural Resources,Operating,A,2027,12886065.0,182.0,0.0,,,Culture and Recreation,,,General Funds,12.886065,False,0.06,4.32,7,181,83136.0
LNR806,PARKS ADMINISTRATION AND OPERATION,LNR,Department of Land and Natural Resources,Operating,B,2027,31094536.0,,0.0,,,Culture and Recreation,,,Special Funds,31.094536,False,0.14,10.41,2,96,200610.0
LNR806,PARKS ADMINISTRATION AND OPERATION,LNR,Department of Land and Natural Resources,Capital Improvement,C,2027,2150000.0,,0.0,,,Culture and Recreation,,,General Obligation Bond Fund,2.15,True,0.01,0.72,28,400,13871.0
LNR806,PARKS ADMINISTRATION AND OPERATION,LNR,Department of Land and Natural Resources,Capital Improvement,N,2027,250000.0,,0.0,,,Culture and Recreation,,Investment Capital,Federal Funds,0.25,True,0.0,0.08,45,540,1613.0
LNR810,PREVENTION OF NATURAL DISASTERS,LNR,Department of Land and Natural Resources,Operating,P,2027,1160621.0,,0.0,,,Public Safety,,,Other Federal Funds,1.160621,False,0.01,0.39,33,449,145078.0
LNR810,PREVENTION OF NATURAL DISASTERS,LNR,Department of Land and Natural Resources,Operating,B,2027,7660556.0,8.0,0.0,,,Public Safety,,,Special Funds,7.660556,False,0.03,2.57,13,229,957570.0
LNR810,PREVENTION OF NATURAL DISASTERS,LNR,Department of Land and Natural Resources,Operating,A,2027,110000.0,1.0,0.0,,,Public Safety,,,General Funds,0.11,False,0.0,0.04,50,564,110000.0
LNR906,LNR - NATURAL AND PHYSICAL ENVIRONMENT,LNR,Department of Land and Natural Resources,Operating,B,2027,3475827.0,21.0,1.0,,,Environment,,,Special Funds,3.475827,False,0.02,1.16,23,345,165516.0
LNR906,LNR - NATURAL AND PHYSICAL ENVIRONMENT,LNR,Department of Land and Natural Resources,Operating,A,2027,7061839.0,56.0,1.0,,,Environment,,,General Funds,7.061839,False,0.03,2.36,14,240,126104.0
LNR906,LNR - NATURAL AND PHYSICAL ENVIRONMENT,LNR,Department of Land and Natural Resources,Operating,P,2027,116466.0,3.5,1.0,,,Environment,,,Other Federal Funds,0.116466,False,0.0,0.04,49,561,5546.0
LNR907,AHA MOKU ADVISORY COMMITTEE,LNR,Department of Land and Natural Resources,Operating,A,2027,286300.0,1.0,0.0,,,Environment,,,General Funds,0.2863,False,0.0,0.1,43,532,286300.0
LNR908,KAHOOLAWE ISLAND RESERVE COMMISSION,LNR,Department of Land and Natural Resources,Operating,A,2027,1845510.0,16.0,14.0,,,Environment,,,General Funds,1.84551,False,0.01,0.62,29,412,115344.0
LNR909,MAUNA KEA STEWARDSHIP & OVERSIGHT AUTHORITY,LNR,Department of Land and Natural Resources,Operating,A,2027,14000800.0,13.0,13.0,,,Environment,,,General Funds,14.0008,False,0.06,4.69,6,175,1076985.0
LTG100,OFFICE OF THE LIEUTENANT GOVERNOR,LTG,Office of the Lieutenant Governor,Operating,A,2027,2251665.0,17.0,0.0,,,Government Operations,,,General Funds,2.251665,False,0.01,87.83,1,394,132451.0
LTG100,OFFICE OF THE LIEUTENANT GOVERNOR,LTG,Office of the Lieutenant Governor,Operating,B,2027,312000.0,,0.0,,,Government Operations,,,Special Funds,0.312,False,0.0,12.17,2,528,18353.0
PSD402,HALAWA CORRECTIONAL FACILITY,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,39211885.0,410.0,0.0,,,Public Safety,,,General Funds,39.211885,False,0.18,12.26,3,84,95639.0
PSD403,KULANI CORRECTIONAL FACILITY,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,7099249.0,83.0,0.0,,,Public Safety,,,General Funds,7.099249,False,0.03,2.22,12,238,85533.0
PSD404,WAIAWA CORRECTIONAL FACILITY,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,9032631.0,112.0,0.0,,,Public Safety,,,General Funds,9.032631,False,0.04,2.83,11,214,80648.0
PSD405,HAWAII COMMUNITY CORRECTIONAL CENTER,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,15855815.0,193.0,0.0,,,Public Safety,,,General Funds,15.855815,False,0.07,4.96,9,164,82154.0
PSD406,MAUI COMMUNITY CORRECTIONAL CENTER,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,16652787.0,205.0,0.0,,,Public Safety,,,General Funds,16.652787,False,0.08,5.21,8,159,81233.0
PSD407,OAHU COMMUNITY CORRECTIONAL CENTER,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,43160178.0,500.0,0.0,,,Public Safety,,,General Funds,43.160178,False,0.2,13.5,1,78,86320.0
PSD408,KAUAI COMMUNITY CORRECTIONAL CENTER,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,6628031.0,74.0,0.0,,,Public Safety,,,General Funds,6.628031,False,0.03,2.07,13,251,89568.0
PSD409,WOMEN'S COMMUNITY CORRECTIONAL CENTER,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,20991799.0,269.0,0.0,,,Public Safety,,,General Funds,20.991799,False,0.1,6.57,7,135,78036.0
PSD410,INTAKE SERVICE CENTERS,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,5891809.0,73.0,0.0,,,Public Safety,,,General Funds,5.891809,False,0.03,1.84,14,267,80710.0
PSD420,CORRECTIONS PROGRAM SERVICES,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,26143271.0,185.0,0.0,,,Public Safety,,,General Funds,26.143271,False,0.12,8.18,5,112,141315.0
PSD420,CORRECTIONS PROGRAM SERVICES,PSD,Department of Corrections and Rehabilitation,Operating,N,2027,1045989.0,,0.0,,,Public Safety,,,Federal Funds,1.045989,False,0.0,0.33,19,457,5654.0
PSD421,HEALTH CARE,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,38877361.0,299.6,0.0,,,Public Safety,,,General Funds,38.877361,False,0.18,12.16,4,85,146929.0
PSD422,HAWAII CORRECTIONAL INDUSTRIES,PSD,Department of Corrections and Rehabilitation,Operating,W,2027,10884725.0,44.0,42.0,,,Public Safety,,,Revolving Funds,10.884725,False,0.05,3.4,10,194,247380.0
PSD611,ADULT PAROLE DETERMINATIONS,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,569373.0,7.0,0.0,,,Public Safety,,,General Funds,0.569373,False,0.0,0.18,21,501,81339.0
PSD612,ADULT PAROLE SUPERVISION AND COUNSELING,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,5211808.0,61.0,0.0,,,Public Safety,,,General Funds,5.211808,False,0.02,1.63,15,280,85439.0
PSD613,CRIME VICTIM COMPENSATION COMMISSION,PSD,Department of Corrections and Rehabilitation,Operating,P,2027,859315.0,1.0,1.0,,,Public Safety,,,Other Federal Funds,0.859315,False,0.0,0.27,20,479,61380.0
PSD613,CRIME VICTIM COMPENSATION COMMISSION,PSD,Department of Corrections and Rehabilitation,Operating,B,2027,1186017.0,,0.0,,,Public Safety,,,Special Funds,1.186017,False,0.01,0.37,17,447,91232.0
PSD613,CRIME VICTIM COMPENSATION COMMISSION,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,1125638.0,13.0,0.0,,,Public Safety,,,General Funds,1.125638,False,0.01,0.35,18,451,86588.0
PSD808,NON-STATE FACILITIES,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,42589908.0,9.0,0.0,,,Public Safety,,,General Funds,42.589908,False,0.19,13.32,2,80,4732212.0
PSD900,GENERAL ADMINISTRATION,AGS,Department of Accounting and General Services,Capital Improvement,C,2027,15000000.0,,0.0,,,Public Safety,,,General Obligation Bond Fund,15.0,True,0.07,4.55,7,168,3750000.0
PSD900,GENERAL ADMINISTRATION,PSD,Department of Corrections and Rehabilitation,Operating,T,2027,75065.0,,0.0,,,Public Safety,,,Trust Funds,0.075065,False,0.0,0.02,22,572,18766.0
PSD900,GENERAL ADMINISTRATION,PSD,Department of Corrections and Rehabilitation,Operating,B,2027,1331967.0,4.0,0.0,,,Public Safety,,,Special Funds,1.331967,False,0.01,0.42,16,437,332992.0
PSD900,GENERAL ADMINISTRATION,PSD,Department of Corrections and Rehabilitation,Operating,A,2027,25287667.0,149.0,0.0,,,Public Safety,,,General Funds,25.287667,False,0.11,7.91,6,117,169716.0
TAX100,COMPLIANCE,TAX,Department of Taxation,Operating,A,2027,10668773.0,150.0,0.0,,,Government Operations,,,General Funds,10.668773,False,0.05,23.89,2,197,71603.0
TAX103,TAX COLLECTION SERVICES OFFICE,TAX,Department of Taxation,Operating,A,2027,3427288.0,44.0,1.0,,,Government Operations,,,General Funds,3.427288,False,0.02,7.67,5,347,77893.0
TAX105,TAX SERVICES AND PROCESSING,TAX,Department of Taxation,Operating,A,2027,7116185.0,128.0,0.0,,,Government Operations,,,General Funds,7.116185,False,0.03,15.93,3,237,55164.0
TAX107,SUPPORTING SERVICES - REVENUE COLLECTION,TAX,Department of Taxation,Operating,A,2027,19823837.0,95.0,7.0,,,Government Operations,,,General Funds,19.823837,False,0.09,44.38,1,139,210892.0
TAX107,SUPPORTING SERVICES - REVENUE COLLECTION,TAX,Department of Taxation,Operating,B,2027,3629626.0,15.0,15.0,,,Government Operations,,,Special Funds,3.629626,False,0.02,8.13,4,339,35585.0
TRN102,DANIEL K. INOUYE INTERNATIONAL AIRPORT,TRN,Department of Transportation,Operating,B,2027,285933581.0,672.0,15.0,,,Transportation,,,Special Funds,285.933581,False,1.29,8.78,4,19,422979.0
TRN102,DANIEL K. INOUYE INTERNATIONAL AIRPORT,TRN,Department of Transportation,Capital Improvement,E,2027,26760000.0,,15.0,,,Transportation,,,Revenue Bond Funds,26.76,True,0.12,0.82,21,109,39586.0
TRN102,DANIEL K. INOUYE INTERNATIONAL AIRPORT,TRN,Department of Transportation,Capital Improvement,N,2027,1000.0,,15.0,,,Transportation,,Investment Capital,Federal Funds,0.001,True,0.0,0.0,68,585,1.0
TRN104,GENERAL AVIATION,TRN,Department of Transportation,Operating,B,2027,17928307.0,30.0,0.0,,,Transportation,,,Special Funds,17.928307,False,0.08,0.55,26,150,578332.0
TRN111,HILO INTERNATIONAL AIRPORT,TRN,Department of Transportation,Operating,B,2027,28974929.0,88.0,2.0,,,Transportation,,,Special Funds,28.974929,False,0.13,0.89,19,99,333045.0
TRN114,ELLISON ONIZUKA KONA INTERNATIONAL AIRPORT AT KEAHOLE,TRN,Department of Transportation,Operating,B,2027,34549166.0,112.0,3.0,,,Transportation,,,Special Funds,34.549166,False,0.16,1.06,15,88,305745.0
TRN116,WAIMEA-KOHALA AIRPORT,TRN,Department of Transportation,Operating,B,2027,1339121.0,4.0,0.0,,,Transportation,,,Special Funds,1.339121,False,0.01,0.04,52,436,334780.0
TRN118,UPOLU AIRPORT,TRN,Department of Transportation,Operating,B,2027,51100.0,,,,,Transportation,,,Special Funds,0.0511,False,0.0,0.0,64,573,
TRN131,KAHULUI AIRPORT,TRN,Department of Transportation,Capital Improvement,E,2027,57500000.0,,4.0,,,Transportation,,,Revenue Bond Funds,57.5,True,0.26,1.77,10,57,307487.0
TRN131,KAHULUI AIRPORT,TRN,Department of Transportation,Operating,B,2027,52419747.0,188.0,4.0,,,Transportation,,,Special Funds,52.419747,False,0.24,1.61,11,60,280320.0
TRN133,HANA AIRPORT,TRN,Department of Transportation,Operating,B,2027,762525.0,3.0,0.0,,,Transportation,,,Special Funds,0.762525,False,0.0,0.02,56,487,254175.0
TRN135,KAPALUA AIRPORT,TRN,Department of Transportation,Operating,B,2027,3135770.0,11.0,0.0,,,Transportation,,,Special Funds,3.13577,False,0.01,0.1,47,355,261314.0
TRN141,MOLOKAI AIRPORT,TRN,Department of Transportation,Operating,B,2027,3998586.0,14.0,0.0,,,Transportation,,,Special Funds,3.998586,False,0.02,0.12,45,325,285613.0
TRN143,KALAUPAPA AIRPORT,TRN,Department of Transportation,Operating,B,2027,520929.0,2.0,0.0,,,Transportation,,,Special Funds,0.520929,False,0.0,0.02,58,505,260464.0
TRN151,LANAI AIRPORT,TRN,Department of Transportation,Operating,B,2027,4584732.0,14.0,0.0,,,Transportation,,,Special Funds,4.584732,False,0.02,0.14,43,306,327481.0
TRN161,LIHUE AIRPORT,TRN,Department of Transportation,Operating,B,2027,33055875.0,118.0,3.0,,,Transportation,,,Special Funds,33.055875,False,0.15,1.01,18,92,280135.0
TRN161,LIHUE AIRPORT,TRN,Department of Transportation,Capital Improvement,E,2027,5140000.0,,3.0,,,Transportation,,,Revenue Bond Funds,5.14,True,0.02,0.16,38,285,43559.0
TRN161,LIHUE AIRPORT,TRN,Department of Transportation,Capital Improvement,N,2027,4600000.0,,3.0,,,Transportation,,Investment Capital,Federal Funds,4.6,True,0.02,0.14,42,305,38983.0
TRN163,PORT ALLEN AIRPORT,TRN,Department of Transportation,Operating,B,2027,1841.0,,,,,Transportation,,,Special Funds,0.001841,False,0.0,0.0,67,584,
TRN195,AIRPORTS ADMINISTRATION,TRN,Department of Transportation,Capital Improvement,B,2027,7500000.0,,0.0,,,Transportation,,,Special Funds,7.5,True,0.03,0.23,34,230,55556.0
TRN195,AIRPORTS ADMINISTRATION,TRN,Department of Transportation,Capital Improvement,E,2027,751666000.0,,0.0,,,Transportation,,Investment Capital,Revenue Bond Funds,751.666,True,3.4,23.08,1,5,5567896.0
TRN195,AIRPORTS ADMINISTRATION,TRN,Department of Transportation,Capital Improvement,N,2027,60002000.0,,0.0,,,Transportation,,Investment Capital,Federal Funds,60.002,True,0.27,1.84,9,54,444459.0
TRN195,AIRPORTS ADMINISTRATION,TRN,Department of Transportation,Operating,B,2027,467112227.0,137.0,0.0,,,Transportation,,,Special Funds,467.112227,False,2.11,14.34,2,12,3460091.0
TRN195,AIRPORTS ADMINISTRATION,TRN,Department of Transportation,Capital Improvement,X,2027,200000.0,,0.0,,,Transportation,,Investment Capital,Other Funds,0.2,True,0.0,0.01,62,546,1481.0
TRN301,HONOLULU HARBOR,TRN,Department of Transportation,Capital Improvement,R,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Private Contributions,0.004,True,0.0,0.0,66,583,38.0
TRN301,HONOLULU HARBOR,TRN,Department of Transportation,Operating,B,2027,33212670.0,104.0,0.0,,,Transportation,,,Special Funds,33.21267,False,0.15,1.02,17,90,319353.0
TRN301,HONOLULU HARBOR,TRN,Department of Transportation,Capital Improvement,N,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Federal Funds,0.004,True,0.0,0.0,66,583,38.0
TRN301,HONOLULU HARBOR,TRN,Department of Transportation,Capital Improvement,B,2027,39992000.0,,0.0,,,Transportation,,,Special Funds,39.992,True,0.18,1.23,13,82,384538.0
TRN303,KALAELOA BARBERS POINT HARBOR,TRN,Department of Transportation,Capital Improvement,R,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Private Contributions,0.004,True,0.0,0.0,66,583,667.0
TRN303,KALAELOA BARBERS POINT HARBOR,TRN,Department of Transportation,Capital Improvement,N,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Federal Funds,0.004,True,0.0,0.0,66,583,667.0
TRN303,KALAELOA BARBERS POINT HARBOR,TRN,Department of Transportation,Operating,B,2027,2252332.0,6.0,0.0,,,Transportation,,,Special Funds,2.252332,False,0.01,0.07,49,393,375389.0
TRN303,KALAELOA BARBERS POINT HARBOR,TRN,Department of Transportation,Capital Improvement,B,2027,34992000.0,,0.0,,,Transportation,,,Special Funds,34.992,True,0.16,1.07,14,87,5832000.0
TRN311,HILO HARBOR,TRN,Department of Transportation,Capital Improvement,N,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Federal Funds,0.004,True,0.0,0.0,66,583,267.0
TRN311,HILO HARBOR,TRN,Department of Transportation,Operating,B,2027,4728916.0,15.0,0.0,,,Transportation,,,Special Funds,4.728916,False,0.02,0.15,41,302,315261.0
TRN311,HILO HARBOR,TRN,Department of Transportation,Capital Improvement,R,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Private Contributions,0.004,True,0.0,0.0,66,583,267.0
TRN311,HILO HARBOR,TRN,Department of Transportation,Capital Improvement,B,2027,44992000.0,,0.0,,,Transportation,,,Special Funds,44.992,True,0.2,1.38,12,74,2999467.0
TRN313,KAWAIHAE HARBOR,TRN,Department of Transportation,Operating,B,2027,2585027.0,2.0,0.0,,,Transportation,,,Special Funds,2.585027,False,0.01,0.08,48,376,1292514.0
TRN331,KAHULUI HARBOR,TRN,Department of Transportation,Operating,B,2027,6725038.0,19.0,0.0,,,Transportation,,,Special Funds,6.725038,False,0.03,0.21,35,249,353949.0
TRN331,KAHULUI HARBOR,TRN,Department of Transportation,Capital Improvement,N,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Federal Funds,0.004,True,0.0,0.0,66,583,211.0
TRN331,KAHULUI HARBOR,TRN,Department of Transportation,Capital Improvement,R,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Private Contributions,0.004,True,0.0,0.0,66,583,211.0
TRN331,KAHULUI HARBOR,TRN,Department of Transportation,Capital Improvement,B,2027,9992000.0,,0.0,,,Transportation,,,Special Funds,9.992,True,0.05,0.31,33,204,525895.0
TRN333,HANA HARBOR,TRN,Department of Transportation,Operating,B,2027,13519.0,,,,,Transportation,,,Special Funds,0.013519,False,0.0,0.0,65,580,
TRN341,KAUNAKAKAI HARBOR,TRN,Department of Transportation,Operating,B,2027,834216.0,1.0,0.0,,,Transportation,,,Special Funds,0.834216,False,0.0,0.03,54,481,834216.0
TRN341,KAUNAKAKAI HARBOR,TRN,Department of Transportation,Capital Improvement,B,2027,4000.0,,0.0,,,Transportation,,,Special Funds,0.004,True,0.0,0.0,66,583,4000.0
TRN341,KAUNAKAKAI HARBOR,TRN,Department of Transportation,Capital Improvement,N,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Federal Funds,0.004,True,0.0,0.0,66,583,4000.0
TRN341,KAUNAKAKAI HARBOR,TRN,Department of Transportation,Capital Improvement,R,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Private Contributions,0.004,True,0.0,0.0,66,583,4000.0
TRN351,KAUMALAPAU HARBOR,TRN,Department of Transportation,Capital Improvement,N,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Federal Funds,0.004,True,0.0,0.0,66,583,4000.0
TRN351,KAUMALAPAU HARBOR,TRN,Department of Transportation,Capital Improvement,B,2027,1992000.0,,0.0,,,Transportation,,,Special Funds,1.992,True,0.01,0.06,50,410,1992000.0
TRN351,KAUMALAPAU HARBOR,TRN,Department of Transportation,Operating,B,2027,511891.0,1.0,0.0,,,Transportation,,,Special Funds,0.511891,False,0.0,0.02,59,507,511891.0
TRN351,KAUMALAPAU HARBOR,TRN,Department of Transportation,Capital Improvement,R,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Private Contributions,0.004,True,0.0,0.0,66,583,4000.0
TRN361,NAWILIWILI HARBOR,TRN,Department of Transportation,Capital Improvement,R,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Private Contributions,0.004,True,0.0,0.0,66,583,267.0
TRN361,NAWILIWILI HARBOR,TRN,Department of Transportation,Capital Improvement,N,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Federal Funds,0.004,True,0.0,0.0,66,583,267.0
TRN361,NAWILIWILI HARBOR,TRN,Department of Transportation,Capital Improvement,B,2027,4992000.0,,0.0,,,Transportation,,,Special Funds,4.992,True,0.02,0.15,39,290,332800.0
TRN361,NAWILIWILI HARBOR,TRN,Department of Transportation,Operating,B,2027,4570717.0,15.0,0.0,,,Transportation,,,Special Funds,4.570717,False,0.02,0.14,44,307,304714.0
TRN363,PORT ALLEN HARBOR,TRN,Department of Transportation,Operating,B,2027,255379.0,1.0,0.0,,,Transportation,,,Special Funds,0.255379,False,0.0,0.01,61,539,255379.0
TRN395,HARBORS ADMINISTRATION,TRN,Department of Transportation,Operating,B,2027,103372371.0,72.0,0.0,,,Transportation,,,Special Funds,103.372371,False,0.47,3.17,7,37,1435727.0
TRN395,HARBORS ADMINISTRATION,TRN,Department of Transportation,Operating,N,2027,25000000.0,,0.0,,,Transportation,,,Federal Funds,25.0,False,0.11,0.77,23,118,347222.0
TRN395,HARBORS ADMINISTRATION,TRN,Department of Transportation,Capital Improvement,B,2027,17492000.0,,0.0,,,Transportation,,,Special Funds,17.492,True,0.08,0.54,27,155,242944.0
TRN395,HARBORS ADMINISTRATION,TRN,Department of Transportation,Capital Improvement,N,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Federal Funds,0.004,True,0.0,0.0,66,583,56.0
TRN395,HARBORS ADMINISTRATION,TRN,Department of Transportation,Capital Improvement,R,2027,4000.0,,0.0,,,Transportation,,Investment Capital,Private Contributions,0.004,True,0.0,0.0,66,583,56.0
TRN501,OAHU HIGHWAYS,TRN,Department of Transportation,Operating,B,2027,98253732.0,184.0,0.0,,,Transportation,,,Special Funds,98.253732,False,0.44,3.02,8,38,533988.0
TRN501,OAHU HIGHWAYS,TRN,Department of Transportation,Capital Improvement,E,2027,800000.0,,0.0,,,Transportation,,Investment Capital,Revenue Bond Funds,0.8,True,0.0,0.02,55,484,4348.0
TRN501,OAHU HIGHWAYS,TRN,Department of Transportation,Capital Improvement,N,2027,3200000.0,,0.0,,,Transportation,,Investment Capital,Federal Funds,3.2,True,0.01,0.1,46,354,17391.0
TRN511,HAWAII HIGHWAYS,TRN,Department of Transportation,Capital Improvement,E,2027,4800000.0,,0.0,,,Transportation,,,Revenue Bond Funds,4.8,True,0.02,0.15,40,299,40851.0
TRN511,HAWAII HIGHWAYS,TRN,Department of Transportation,Capital Improvement,N,2027,19200000.0,,0.0,,,Transportation,,Investment Capital - blank FY1 column,Federal Funds,19.2,True,0.09,0.59,25,144,163404.0
TRN511,HAWAII HIGHWAYS,TRN,Department of Transportation,Operating,B,2027,25522385.0,117.5,0.0,,,Transportation,,,Special Funds,25.522385,False,0.12,0.78,22,116,217212.0
TRN531,MAUI HIGHWAYS,TRN,Department of Transportation,Capital Improvement,N,2027,400000.0,,1.0,,,Transportation,,Investment Capital,Federal Funds,0.4,True,0.0,0.01,60,521,4396.0
